SMILES,tpsa,tpsa_bounds,logp,logp_bounds,molweight,molweight_bounds,all_bounds
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC[Si](C)(C)C)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,116.73,False,3.5008,True,560.1972522,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2Cc2cc3ccc(Cl)cc3s2)CC1,105.29,False,4.5111,False,562.1949142,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC(CO)(CO)CO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,87.46,False,5.2535,False,510.1492394,False,False
CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N4CCOCC4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,165.98,False,1.3494,False,580.1870815,False,False
NC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1cc2cnccc2[nH]1,108.8,False,3.4034,True,566.2408313,False,False
CC(C)N1CCC(NC(=O)c2cc(OCC(F)(F)F)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,129.46,False,2.318,True,503.0488737,False,False
CCOC(=O)CNC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,101.38,False,3.1139,True,502.170701,False,False
N#Cc1c(C(=O)NC2CCN(c3ccncc3)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,131.59,False,4.35,False,612.1921668,False,False
COC1CN(C(=O)c2cccc3c2nc(C(=O)NC2CCN(C(C)C)CC2)n3CCc2ccc(Cl)cc2)C1,99.98,False,5.72498,False,542.1291727,False,False
COC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,79.7,False,4.0058,False,537.2506677,False,False
COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2c1,89.6,False,5.4487,False,540.1598041,False,False
O=C(CCNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)c(CO)c1,102.49,False,4.8437,False,541.1550531,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(OCCO)ncc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,107.97,False,2.0156,True,437.0812194,False,False
O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(CO)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,105.65,False,4.4282,False,543.1707031,False,False
CC(C)N1CCC(NC(=O)c2c(F)c3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,122.72,False,3.4091,True,513.0873674,False,False
COCCOCc1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,63.3,False,5.8012,False,500.144903,False,False
CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,110.61,False,3.489,True,542.2408313,False,False
N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-c4cc5cncnc5[nH]4)cc3)cc12,138.02,False,5.733,False,643.1867471,False,False
O=C(Cn1nc(OCC(F)(F)F)cc1C(=O)NC1CCN(C2CC2)CC1)Nc1ccc(Cl)cn1,136.33,False,3.36277,True,423.1807583,False,False
O=C(NCC(NC1Cc2ccccc2C1)C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccc(Cl)s1,101.38,False,2.8679,True,500.155051,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)O)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,99.77,False,3.2588,True,538.144154,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC[Si](C)(C)C)cc23)CC1,129.45,False,3.0242,True,498.178231,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,105.29,False,5.6643,False,612.2105643,False,False
COc1cccc(Cn2ccnc2C(=O)NC2CCN(C(C)C)CC2)c1,116.73,False,3.8738,True,582.1816022,False,False
CC(C)N1CCC(NS(=O)(=O)CCNC(=O)c2cccc(C(=N)N)c2)CC1,59.39,True,2.5426,True,356.2212261,True,True
CN1C2CCC1CC(N(Cc1cc(-c3ccc(Cl)s3)on1)C(=O)c1nc3ccccc3n1Cc1cc(-c3ccc(Cl)s3)on1)C2,128.38,False,0.49267,False,395.1991108,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCNC(=O)C3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,93.43,False,8.092,False,678.1041361,False,False
N=C(N)c1ccc(N)c(CN2CCC(NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,125.6,False,2.4759,True,559.1768511,False,False
CCOC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,155.26,False,1.75577,False,470.1194806,False,False
CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,147.55,False,1.4657,False,533.2153448,False,False
CC(C)N1CC(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,125.28,False,2.7683,True,484.1084372,False,False
CC(C)N1CCC(NC(=O)c2c(Cl)c3ncccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,63.3,False,5.1295,False,468.1386747,False,False
Nc1nccc2ccc(CN3CCC(NS(=O)(=O)c4cc5cccnc5s4)C3=O)cc12,76.19,False,5.7105,False,517.1106014,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(OC(C)(C)C(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,118.28,False,2.5061,True,453.0929315,False,False
COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4ccc5ccnc(N)c5c4)C3=O)cc2c1,109.83,False,5.9041,False,584.1860188,False,False
CC(C)N1CC(NC(=O)c2cc3cc(C(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,114.62,False,3.0582,True,476.1518262,False,False
CN(CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1)C1CCCC1,100.6,False,4.5801,False,498.1128539,False,False
COC(=O)c1cccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,112.73,False,4.3562,False,598.1587585,False,False
O=C(NCCS(=O)(=O)NN1CCN(Cc2ccccc2)CC1)c1ccc(Cl)s1,102.49,False,4.8437,False,541.1550531,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(F)(F)F)cc23)CC1,81.75,False,1.7835,False,442.0900103,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,105.29,False,5.3492,False,608.1584221,False,False
CC(C)N1CCC(NC(=O)c2cnc(C3CCCC3)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,125.52,False,2.626,True,520.1659521,False,False
O=C(O)c1ccc2c(cc(C(=O)NC3CCN(c4ccncc4)CC3)n2Cc2cc(-c3ccc(Cl)s3)on2)n1,76.19,False,5.5615,False,501.1965239,False,False
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc4ccc(Cl)cc4s3)c2cn1,126.38,False,4.9465,False,562.1190019,False,False
O=C(NCCS(=O)(=O)NC1CNC1)c1ccc(Cl)s1,68.62,False,5.5805,False,540.1961896,False,False
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc4ccc(Cl)nc4s3)c2cn1,87.3,False,0.0225,False,323.016511,True,False
COc1ccc(-c2ccc(C(=O)N3CCC(c4ccc5ccnc(N)c5c4)CC3)s2)cn1,81.51,False,4.9755,False,541.1914386,False,False
CC(C)N1CCC(NC(=O)c2c(C#N)cnn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,81.34,False,4.9689,False,444.161997,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CC(O)C3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,99.98,False,3.77558,True,458.1291727,False,False
O=C(NCC1CC(C(=O)N2CCCC2)=NO1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,116.73,False,2.7206,True,532.1659521,False,False
CC(NC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1)C(=O)O,101.96,False,4.5566,False,537.1237529,False,False
CS(=O)(=O)c1ccc2c(c1)cc(C(=O)N1CCC(N3CCCC3=O)CC1)n2CC(=O)Nc1ccc(Cl)cn1,158.55,False,1.3757,False,519.1996947,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,121.68,False,2.9589,True,557.1499677,False,False
CCOC(=O)OC(C)OC(=O)c1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,142.86,False,3.1724,True,555.1884614,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC#N)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,125.13,False,6.338,False,642.1914981,False,False
NC(CNC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,129.08,False,3.11478,True,501.1349863,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(N)=O)cc23)CC1,113.76,False,1.4605,False,422.0815538,False,False
Nc1nccc2ccc(C3CCN(C(=O)c4ccc(-c5ccc(=O)[nH]c5)cc4F)CC3)cc12,148.38,False,3.2722,True,583.1768511,False,False
O=C(Nc1ccc(N2CCS(=O)(=O)CC2)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,92.08,False,4.3312,False,442.1805042,False,False
O=C(O)c1ccccc1-c1csc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)n1,110.33,False,4.9416,False,567.0801739,False,False
CC(C)(C)c1csc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)n1,107.88,False,4.4095,False,547.0097114,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(OCCO)ccc3n2Cc2nnc(-c3ccc(Cl)s3)s2)CC1,70.58,False,4.3418,False,483.0511822,False,False
COC1CN(C(=O)c2cn(Cc3cc(-c4ccc(Cl)s4)on3)c(C(=O)NC3CCN(C(C)C)CC3)n2)C1,105.4,False,4.2917,False,560.1431085,False,False
CC(C)N1CCC(NS(=O)(=O)CCNC(=O)c2ccc(Cl)cc2)CC1,105.73,False,3.3747,True,546.1816022,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(CCO)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,78.51,False,1.862,False,387.1383404,True,False
O=C(NCC1CCN(c2ccncc2)CC1)c1nccn1Cc1cc(-c2ccc(Cl)s2)on1,124.07,False,4.0889,False,613.2125679,False,False
O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(N2CCCC2=O)CC1,89.08,False,4.3427,False,482.1291727,False,False
O=C(NCc1ccccc1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,84.47,False,4.6815,False,509.1288383,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)O)n(Cc3cc(-c4ccc(Cl)s4)on3)n2)CC1,83.56,False,6.5863,False,616.2007963,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc3ccc(Cl)cc3s2)CC1,113.49,False,3.6021,True,477.1237529,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCC(=O)O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,90.7,False,4.372,False,565.1914386,False,False
Nc1nccc2ccc(C3=CCN(C(=O)c4ccc(-c5ccc(=O)[nH]c5)cc4)CC3)cc12,142.59,False,2.7183,True,534.1452166,False,False
CC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,92.08,False,4.1018,False,422.1742759,False,False
O=C(NCCS(=O)(=O)NC1CCN(C2CC2)CC1)c1ccc(Cl)s1,89.6,False,6.2273,False,568.1911042,False,False
O=C1C(NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2cnccc2[nH]1,78.51,False,1.6775,False,391.0791112,True,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2CCc2ccc(Cl)cc2)CC1,108.05,False,2.252,True,427.0772814,False,False
N=C(N)c1ccc(O)c(CN2CCC(NS(=O)(=O)c3cc4c(Cl)nccc4s3)C2=O)c1,87.46,False,4.2332,False,468.1928185,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)N3CCCOCC3)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,149.47,False,2.01877,True,479.0488737,False,False
O=C1C(NS(=O)(=O)c2cc3ccccc3s2)CCN1Cc1cc2ccncc2[nH]1,105.73,False,3.7664,True,560.1972522,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)N4CC(O)C4)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,95.16,False,2.857,True,426.0820324,False,False
COC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,132.69,False,2.1427,True,553.2204302,False,False
CN(C)C1CCN(C(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1,118.45,False,3.1126,True,512.1938811,False,False
N=C(N)c1cccc(CN2CCC(NS(=O)(=O)c3cc4c(F)cccc4s3)C2=O)c1,57.58,True,4.0996,False,438.1822538,False,False
O=C(CCNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)c(C(F)(F)F)c1,116.35,False,2.40387,True,446.0882607,False,False
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1,87.74,False,3.5421,True,475.0580394,False,False
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2csc(-c3ccc(Cl)cc3)n2)CC1,66.37,False,4.536,False,452.1979038,False,False
CCOC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cccc(OC)c2)n1,50.16,True,6.0691,False,492.1750602,False,False
CC(C)N1CCC(NC(=O)c2cc(-c3cccs3)nn2Cc2cc3ccc(Cl)cc3s2)CC1,85.69,False,2.7193,True,428.2423555,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(OC(C)(C)C(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,50.16,True,6.1306,False,498.1314812,False,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1nc(C(=O)N2CCC(O)C2)cs1,125.79,False,4.173,False,555.2248469,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccccc23)CC1,111.12,False,2.2511,True,540.0362605,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC(CO)CC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,76.19,False,5.0571,False,483.1495738,False,False
O=C(NC1CN(c2cc[n+]([O-])cc2)C1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,116.73,False,3.7484,True,574.2129023,False,False
Nc1nccc(NCCN2CCC(NS(=O)(=O)c3cc4ccc(Cl)cc4s3)C2=O)c1Cl,90.24,False,4.3115,False,505.0975382,False,False
N=C(N)c1ccc(O)c(CN2CCC(NS(=O)(=O)c3cc4c(Cl)cccc4s3)C2=O)c1,117.42,False,3.1766,True,499.0306368,False,False
O=C1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1Cc1cc2cnccc2[nH]1,136.58,False,2.62377,True,478.0536248,False,False
COc1cccc(-c2ccc(S(=O)(=O)NC3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)c1,102.16,False,2.7307,True,443.0818881,False,False
CC(C)N1CCC(NC(=O)c2cc3c(CO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,125.58,False,2.72567,True,478.1674763,False,False
CCOC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,83.53,False,5.1544,False,512.1648895,False,False
COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,131.59,False,3.1968,True,562.1765168,False,False
O=C(CCNS(=O)(=O)c1ccc(Cl)s1)Nc1ccc(-n2ccncc2=O)cc1,118.45,False,3.1126,True,512.1938811,False,False
COC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,110.16,False,2.2545,True,438.0223246,False,False
CC(C)N1CCC(NC(=O)CCNC(=O)c2ccc(Cl)s2)CC1,102.49,False,3.6905,True,491.139403,False,False
COCCCOc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cccc(OC)c1,61.44,False,2.5104,True,357.1277757,True,False
O=C1C(NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)CCN1Cc1cc2ccncc2[nH]1,64.96,False,4.7161,False,493.2940567,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)OCc3ccccc3)n(CC(=O)Nc3ccc(Cl)cn3)c2)CC1,95.16,False,4.0857,False,492.0151311,False,False
COC(=O)c1ccc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,105.56,False,4.1348,False,537.2142822,False,False
COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2c1,89.6,False,4.2955,False,490.144154,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCOCC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,118.45,False,3.1126,True,512.1938811,False,False
CCOC(=O)Cc1nc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)sc1CN,102.07,False,5.1511,False,639.228218,False,False
CC(C)N1CCC(NC(=O)c2nc3c(OCCO)cccc3n2CC(=O)Nc2ccc(Br)cn2)CC1,122.9,False,2.6086,True,542.0519105,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC3CCC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,121.61,False,2.8062,True,558.1590156,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCO)cc23)CC1,105.29,False,4.1862,False,530.1866875,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCCCN3CCCC3=O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,125.52,False,3.7792,True,570.1816022,False,False
COC(=O)CCc1cn(Cc2cc(-c3ccc(Cl)s3)on2)c(C(=O)NC2CCN(C(C)C)CC2)n1,125.6,False,3.6462,True,601.2238013,False,False
N=C(N)c1ccc(O)c(CN2CCC(NS(=O)(=O)c3cc4ccncc4s3)C2=O)c1,102.49,False,4.0095,False,519.1707031,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)N(C)CCO)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,149.47,False,1.36537,False,445.0878461,False,False
COc1cccc(CN(C(=O)c2c(C)c3ccccc3n2Cc2cccc(OC)c2)C2CCN(C(C)C)CC2)c1,116.73,False,2.9682,True,534.1816022,False,False
O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCN(Cc2ccncc2)CC1,46.94,True,6.53042,False,539.3147922,False,False
CC(C)N1CCC(NC(=O)c2c(C#N)cnn2CC(=O)Nc2ccc(Cl)cc2)CC1,80.29,False,4.8075,False,518.1291727,False,False
O=C1C(NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)CCN1Cc1cc2cnccc2[nH]1,103.05,False,2.64948,True,428.1727517,False,False
COCCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,95.16,False,4.0857,False,492.0151311,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCOCC3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,110.61,False,3.7413,True,542.2408313,False,False
COc1ccc(-c2ccc(C(=O)NCC=Cc3cc(C(=N)N)ccc3O)cc2)cn1,121.69,False,2.0353,True,531.2360802,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCOCC3)nn2Cc2cc3ccc(Cl)cc3s2)CC1,121.32,False,3.19007,True,402.1691906,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCC(O)CC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,79.7,False,4.2646,False,543.2070886,False,False
O=C(NCC(F)(F)C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccc(Cl)s1,103.84,False,5.259,False,609.2176533,False,False
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,87.74,False,2.7685,True,443.0518111,False,False
CC(C)N1CCC(NC(=O)c2c(Br)c3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,63.3,False,5.272,False,468.1386747,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)OCC3CC3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,63.3,False,6.4246,False,560.0648369,False,False
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2cn1,118.45,False,2.7396,True,502.2095312,False,False
CC(C)N1CCC(NC(=O)c2ccccc2CNC(=O)c2ccc(Cl)s2)CC1,94.65,False,5.0823,False,557.1863532,False,False
Cc1ccc(=O)n(-c2ccc(NC(=O)c3nc4ccccc4n3Cc3cc(-c4ccc(Cl)s4)on3)cc2)n1,61.44,False,3.9341,True,419.1434258,True,False
COCCOc1cccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c12,107.84,False,5.56112,False,542.0927871,False,False
CCOC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)nn1Cc1cc(-c2ccc(Cl)s2)on1,110.61,False,3.3512,True,528.2251812,False,False
CSc1nccc(-c2ccc(S(=O)(=O)NC3CCN(Cc4cccc(C(=N)N)c4)C3=O)s2)n1,102.49,False,4.0806,False,505.1550531,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(OCCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,142.13,False,2.29047,True,502.0915516,False,False
O=C(NCC1CN(c2ccncc2)C1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,121.61,False,3.0872,True,528.2251812,False,False
O=C(O)c1ccc2nc(C(=O)NC3CCN(C4CC4)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2c1,76.19,False,5.3207,False,503.1182736,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)NCCO)cccc3n2Cc2cc3ccc(Cl)cc3s2)CC1,113.49,False,4.5093,False,525.1237529,False,False
CC(C)N1CCC(NC(=O)c2nc3c(OCCO)nccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,99.49,False,4.2774,False,553.1914386,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCC(F)(F)CC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,134.5,False,2.0921,True,515.2047801,False,False
N=C(N)c1c[nH]c2ccc(CCNC(=O)c3cccc(Cl)c3)cc12,83.61,False,6.5334,False,629.2038951,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(C)CCO)cc23)CC1,94.76,False,3.07787,True,340.1090888,True,False
C=C(CNC(=O)c1ccc(Cl)s1)S(=O)(=O)NC1CCN(C(C)C)CC1,116.73,False,4.1214,False,584.1972522,False,False
O=C(c1cnc(C(=O)N2CCCOCC2)n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCCOCC1,78.51,False,2.4372,True,405.0947613,True,False
Nc1ccnc2ccc(CN3CCC(NS(=O)(=O)c4cc5ccccc5s4)C3=O)cc12,102.93,False,3.0263,True,519.1343176,False,False
O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2ccccc2)c1,105.39,False,3.1111,True,452.0976825,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CCN(C)CC4)cccc3n2Cc2cc3ccc(Cl)cc3s2)CC1,54.46,True,5.0029,False,449.1870048,False,False
CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,73.71,False,4.9429,False,592.2387231,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CC(O)C4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,141.09,False,4.6069,False,613.2303262,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)N(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,119.8,False,2.7477,True,552.2251812,False,False
COc1ccc(-c2ccc(C(=O)N3CCC(c4cccc(CN)c4)CC3)cc2)cn1,96.5,False,3.6057,True,504.1710375,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,68.45,False,4.2357,False,401.2103271,True,False
CCOCCOc1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,96.5,False,3.7498,True,516.1710375,False,False
CC(C)N1CCC(NC(=O)c2nc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,110.61,False,3.7413,True,542.2408313,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)O)nn2CCNC(=O)c2cccc(Cl)c2)CC1,76.19,False,5.0571,False,483.1495738,False,False
COc1cccc(Cn2ccnc2C(=O)NCC2CN(c3ccncc3)C2)c1,116.56,False,2.2673,True,461.1829821,False,False
COC1CN(C(=O)c2cccc3c2nc(C(=O)NC2CCN(C(C)C)CC2)n3Cc2cc(-c3ccc(Cl)s3)on2)C1,72.28,False,2.2012,True,377.185175,True,False
CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,105.73,False,4.5279,False,596.1972522,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)OCC(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,125.13,False,6.338,False,642.1914981,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(OCCN4CCOCC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,139.79,False,4.2985,False,585.1448823,False,False
