SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
O=C(NCC1CCN(c2ccncc2)CC1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NC2CCC2)c1,580.2007963,False,83.56,False,5.9386,False,False
O=C1C(NS(=O)(=O)c2cc3ccccc3s2)CCN1Cc1cc2ccncc2[nH]1,560.1972522,False,105.73,False,3.7664,True,False
CC(C)N1CC(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,484.1084372,False,125.28,False,2.7683,True,False
COc1ccc2ccc(S(=O)(=O)N(C)C3CCN(Cc4ccc5ccc(N)nc5c4)C3=O)cc2c1,533.0924528,False,113.49,False,4.7713,False,False
CCOC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,511.1444884,False,85.42,False,4.8197,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCN(CCO)C3=O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,397.2477752,True,53.84,True,1.792,False,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1nc(-c2ccccc2)cs1,497.1753718,False,121.25,False,2.3764,True,False
CC(C)N1CCC(NC(=O)c2cn(Cc3cc(-c4ccc(Cl)s4)on3)cn2)CC1,433.1339237,False,76.19,False,3.9039,True,False
COC1CN(C(=O)c2ccc(C(=O)NC3CCN(C(C)C)CC3)n2Cc2cc(-c3ccc(Cl)s3)on2)C1,419.2572773,True,46.5,True,4.60922,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCO)cc23)CC1,530.1866875,False,105.29,False,4.1862,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC(N4CCCC4=O)CC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,512.1648895,False,83.53,False,5.1544,False,False
CC(C)N1CCC(NC(=O)c2c(CC(=O)Nc3ccc(Cl)cc3)c3ccccc3n2C)CC1,466.2135539,False,66.37,False,4.6155,False,False
O=C(NCc1ccccc1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,509.1288383,False,84.47,False,4.6815,False,False
O=C(Nc1ccc(N2CCCCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,434.1833164,False,112.38,False,1.6651,False,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N4CC(O)C4)cccc32)c1,509.1288383,False,84.47,False,4.6815,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,581.2517303,False,121.69,False,3.1885,True,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)N3CCCOCC3)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,479.0488737,False,149.47,False,2.01877,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C#N)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,461.0827607,False,162.61,False,1.47217,False,False
COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4ccc5c(N)ncnc5c4)C3=O)cc2c1,564.1380231,False,118.97,False,2.4984,True,False
