SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
Oc1ccc2c(c1)OC(CNCCN1CCN(c3ccc(I)cc3)CC1)CC2,360.1761678,True,41.49,True,2.7344,True,True
Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1,334.1793613,True,59.37,True,2.3762,True,True
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,356.1291556,True,37.49,False,4.1011,False,False
Cc1ccc(N2CCN(Cc3ccc4ccc(=O)oc4c3)CC2)cc1Cl,395.0382268,True,41.49,True,3.4802,True,True
Clc1ccc(-n2cc(CCCCCN3CCN(c4ccccc4)CC3)cn2)cc1,352.1786926,True,50.8,True,3.4057,True,True
Clc1ccc(-n2cc(CCCCN3CCN(c4ccccc4)CC3)cn2)cc1,311.188529,False,21.7,False,3.5288,True,False
Cc1ccc(C2CCN(Cc3ccc4c(c3)OCC(=O)N4)CC2)cc1C,395.105499,True,30.93,False,4.6719,False,False
CCOc1ccccc1OCC1CN(Cc2ccc(F)cc2)CCO1,336.1750249,True,24.3,False,3.3336,True,False
Cc1c(C2CCN(CCc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1,402.0901832,True,34.59,False,4.8214,False,False
C[Si](C)(C)c1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,344.1900063,True,24.94,False,3.3657,True,False
O=C1Cc2c(cccc2N2CCN(Cc3ccccc3)CC2)N1,377.2467126,True,26.79,False,3.48052,True,False
N#Cc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,481.2689046,False,74.11,False,3.233,True,False
COc1cccc(C(=O)NCCCCN2CCN(c3noc4ccccc34)CC2)c1,443.1279657,False,56.8,True,4.49398,False,False
COc1cccc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,351.1502254,True,31.92,False,5.1097,False,False
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(Cl)cc2)cc1,299.188529,False,30.49,False,3.74094,True,False
Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,444.2889118,False,22.19,False,3.8696,True,False
COc1ccccc1N1CCN(CCCNC2=Nc3ccccc3OC2)CC1,319.1339066,False,30.49,False,4.08592,False,False
Cc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccccc1,347.1288212,True,30.93,False,3.6284,True,False
COc1ccc([N+](=O)[O-])cc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,386.1397203,True,54.72,True,3.89018,True,True
COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,320.2000968,True,35.16,False,3.50194,True,False
COc1ccc(Cl)cc1CN1CCN(CC(=O)N2c3ccccc3CC2C)CC1,425.2233903,False,26.79,False,4.5588,False,False
O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,461.1970829,False,26.79,False,5.1768,False,False
Clc1ccc(OCCNCCCOc2ccccc2)cc1,322.2045135,True,15.71,False,3.6662,True,False
CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,301.1500354,False,21.26,False,4.14582,False,False
Oc1ccccc1N1CCN(Cc2cccs2)CC1,381.1551782,True,30.93,False,3.9938,True,False
c1ccc(CCCNCCCOc2ccccc2)cc1,343.1339066,True,21.7,False,4.2628,False,False
Oc1ccc(OCCNCCCOc2ccccc2)cc1,318.1844467,False,35.16,False,3.3989,True,False
COc1ccccc1SCC1CN(Cc2ccc(Cl)cc2)CCO1,400.0898734,True,33.01,False,3.4276,True,False
Cc1ccc(OCCNCCCOc2ccccc2)cc1Cl,397.1920902,True,26.79,False,3.9964,True,False
